CGCMT17P8,,308711039,39,7100000,120,360,0.0483,0.0483,20170601,0,Y,Y,1,3,Y,5,20190930,20270131,,Lockout/28_YM1%/88_0%/4,,,20200601,,,,,,,,1,,,,,,N,,,116,360,20270501,7100000,0.0483,0.000201,,,,,0.000005,0.048094,28577.5,1,Fox Run Apartments,11 and 12 Flintlock Road  ,Ledyard,CT,6339,Incomplete,Multifamily,,172,1965,641563,,10500000,20170407,0.94,1573308,931744,,N,,,Y,Y,1,,,,,598563,1.33,,PCC,,,0,WL,20170501,36,,1
CGCMT17P8,,695100830,40,6600000,120,360,0.0474,0.0474,20171006,0,N,Y,1,3,Y,2,20191005,,20270605,Lockout/24_Defeasance/92_0%/4,,,20171006,,,,,,,,1,,,,,,N,,,120,360,20270906,6600000,0.0474,0.000126,,,,,0.000005,0.047269,34388.95,1,117 East Washington,117 East Washington Street,Indianapolis,IN,46204,Incomplete,Mixed Use,48702,,1960,723328,,10300000,20170706,1,1340986,617657,,N,,,Y,Y,1,,20191006,,,626704,1.52,,SMF V,,,0,WL,20170810,0,,1
CGCMT17P8,,304101878,41,6500000,120,0,0.0424,0.0424,20171006,0,Y,Y,1,3,Y,3,20191005,20270705,,Lockout/24_YM1%/93_0%/3,,,,,,,,,,,1,,,,,,N,,,120,,20270906,6500000,0.0424,0.000126,,,,,0.000005,0.042269,22966.67,1,Bryan Woods Apartments,915 Bryan Place,Garner,NC,27529,Incomplete,Multifamily,,160,1986,737786.43,,12075000,20170802,0.95,1527721.43,789935,,N,,,Y,Y,1,,,,,688507.43,2.46,,CREFI,,,1,WL,20170823,120,,1
CGCMT17P8,,695100822,42,5700000,120,360,0.045,0.045,20171006,0,N,Y,1,3,Y,2,20180405,20270405,,Lockout/6_YM1%/108_0%/6,,,20171006,,,,,,,,1,,,,,,N,,,120,360,20270906,5700000,0.045,0.000126,,,,,0.000005,0.044869,28881.06,1,American Mini Storage - Converse,8150 Kitty Hawk Road,Converse,TX,78109,Incomplete,Self Storage,87620,,2000,516997,,8310000,20170728,0.89,933214,416217,,N,,,Y,Y,1,,,,,503854,1.45,,SMF V,,,0,WL,20170823,0,,1
CGCMT17P8,,304101864,43,5512000,120,360,0.041,0.041,20170906,0,Y,Y,1,3,Y,5,20191005,,20270505,Lockout/25_Defeasance/91_0%/4,,,20190906,,,,,,,,1,,,,,,N,,,119,360,20270806,5512000,0.041,0.000126,,,,,0.000005,0.040869,18832.67,1,The Shops at Fayette Crossing,221 Walmart Drive,Uniontown,PA,15401,Incomplete,Retail,37954,,2007,659742,,10700000,20170622,0.92,816674,156932,,N,,,Y,Y,1,,20191006,,,615102,1.92,,CREFI,,,0,WL,20170728,24,,1
CGCMT17P8,,695100786,44,5500000,120,360,0.0502,0.0502,20170706,0,N,Y,1,3,Y,2,20191005,,20270305,Lockout/27_Defeasance/89_0%/4,,,,,,,,,,,1,,,,,,N,,,117,357,20270606,5481699.35,0.0502,0.000126,,,,,0.000005,0.050069,29592.45,1,Hampton Inn Richland,891 U.S. Highway 49S,Richland,MS,39218,Incomplete,Hospitality,,78,2015,709631,,8700000,20170414,0.61,1732231,1022600,,N,,,Y,Y,1,,20191006,,,640342,1.8,,SMF V,,,0,WL,20170518,0,,1
CGCMT17P8,,883100791,45,5470000,120,300,0.0479,0.0479,20171006,0,N,Y,1,3,Y,2,20191005,,20270605,Lockout/24_Defeasance/92_0%/4,,,20171006,,,,,,,,1,,,,,,N,,,120,300,20270906,5470000,0.0479,0.000126,,,,,0.000005,0.047769,31311.4,2,Ohio Retail Portfolio - Discount Drug Mart Plaza,Various,Various,OH,Various,Incomplete,Retail,69574,, ,533806.16,,7300000,Various,0.98,724560.49,190754.33,,N,,,Y,Y,1,,20191006,,,490953.46,1.31,,Barclays Bank PLC,,,0,WL,20170824,0,,1
CGCMT17P8,,695100809,46,5200000,120,360,0.0496,0.0496,20170806,0,N,Y,1,3,Y,2,20191005,,20270305,Lockout/26_Defeasance/89_0%/5,,,,,,,,,,,1,,,,,,N,,,118,358,20270706,5188820.25,0.0496,0.000126,,,,,0.000005,0.049469,27787.74,1,Kohls White Lake,7375 Highland Road,White Lake,MI,48383,Incomplete,Retail,88800,,2007,472988,,7500000,20170519,1,485100,12112,,N,,,Y,N,1,,20191006,,,464108,1.39,,SMF V,,,0,WL,20170706,0,,1
CGCMT17P8,,695100800,47,5150000,120,300,0.0465,0.0465,20170806,0,N,Y,1,3,Y,2,20191005,,20270405,Lockout/26_Defeasance/90_0%/4,,,,,,,,,,,1,,,,,,N,,,118,298,20270706,5133077.88,0.0465,0.000126,,,,,0.000005,0.046369,29065.61,1,Las Brisas Apartments,12215 Northwood Forest Drive,Houston,TX,77039,Incomplete,Multifamily,,148,1970,589807,,8000000,20170510,0.98,1209362,619555,,N,,,Y,Y,1,,20191006,,,541585,1.55,,SMF V,,,0,WL,20170615,0,,1
CGCMT17P8,,695100816,48,5000000,120,360,0.0479,0.0479,20170906,0,Y,Y,1,3,Y,5,20190905,20270505,,Lockout/24_YM1%/92_0%/4,,,20220906,,,,,,,,1,,,,,,N,,,119,360,20270806,5000000,0.0479,0.000626,,,,,0.000005,0.047269,19958.33,1,Mountain Cactus Ranch,10667 South Avenue 10 East,Yuma,AZ,85365,Incomplete,Manufactured Housing,,217,1993,420088,,8700000,20170516,0.86,668853,248765,,N,,,Y,Y,1,,,,,409238,1.3,,SMF V,,,0,WL,20170801,60,,1
CGCMT17P8,,304101890,49,4400000,120,0,0.0475,0.0475,20171006,0,Y,Y,1,3,Y,3,20191005,,20270605,Lockout/24_Defeasance/92_0%/4,,,,,,,,,,,1,,,,,,N,,,120,,20270906,4400000,0.0475,0.000126,,,,,0.000005,0.047369,17416.67,1,Walgreens Columbia SC,9001 Two Notch Road,Columbia,SC,29223,Incomplete,Retail,14820,,2009,435132,,7400000,20170710,1,448590,13458,,N,,,N,N,1,,20191006,,,435132,2.05,,CREFI,,,0,WL,20170825,120,,1
CGCMT17P8,,883100783,50,4000000,120,360,0.045,0.045,20171006,0,N,Y,1,3,Y,2,20191005,,20270505,Lockout/24_Defeasance/91_0%/5,,,20171006,,,,,,,,1,,,,,,N,,,120,360,20270906,4000000,0.045,0.000126,,,,,0.000005,0.044869,20267.41,1,1000 South Sherman Street,1000 South Sherman Street,Clinton,IL,61727,Incomplete,Industrial,638682,,1946,625754.91,,8000000,20170629,1,1160662.34,534907.44,,N,,,Y,Y,1,,20191006,,,467015.6,1.92,,Barclays Bank PLC,,,1,WL,20170825,0,,1
CGCMT17P8,,304101877,51,3500000,120,0,0.0421,0.0421,20171006,0,Y,Y,1,3,Y,3,20191005,,20270605,Lockout/24_Defeasance/92_0%/4,,,,,,,,,,,1,,,,,,N,,,120,,20270906,3500000,0.0421,0.000126,,,,,0.000005,0.041969,12279.17,1,StorQuest Corona,12530 Magnolia Avenue,Riverside,CA,92503,Incomplete,Self Storage,62813,,1982,358465,,6140000,20170717,0.86,663484,305019,,N,,,Y,Y,1,,20191006,,,348415,2.33,,CREFI,,,0,WL,20170822,120,,1
CGCMT17P8,,304101889,52,2156000,120,360,0.0493,0.0493,20171006,0,N,Y,1,3,Y,2,20191005,,20270705,Lockout/24_Defeasance/93_0%/3,,,20171006,,,,,,,,1,,,,,,N,,,120,360,20270906,2156000,0.0493,0.000126,,,,,0.000005,0.049169,11481.81,2,St. Petersburg MHC Portfolio,Various,St. Petersburg,FL,33714,Incomplete,Manufactured Housing,,79,,209483.67,,3160000,20170707,0.96,361614.24,152130.56,,N,,,Y,Y,1,,20191006,,,205533.67,1.49,,CREFI,,,0,WL,20170823,0,,1
CGCMT17P8,,304101865,53,2100000,120,0,0.0381,0.0381,20170906,0,Y,Y,1,3,Y,3,20191005,,20270505,Lockout/25_Defeasance/91_0%/4,,,,,,,,,,,1,,,,,,N,,,119,,20270806,2100000,0.0381,0.000126,,,,,0.000005,0.037969,6667.5,1,CSS Rohnert Park,6100 State Farm Drive,Rohnert Park,CA,94928,Incomplete,Self Storage,81037,,1997,1005084.51,,15370000,20170404,0.97,1294379,289294.49,,N,,,Y,N,1,,20191006,,,992928.96,12.24,,CREFI,,,0,WL,20170731,120,,1
