CGCMT15GC33,304591039,39-001,20160101,20161231,AN,ADJ,310RETAXES,-25769
CGCMT15GC33,304101438,13-007,20160101,20161231,AN,BOR,030BASERNT,217050
CGCMT15GC33,300571387,42-001,20150630,20150929,UB,NOR,410GENERAL,384088
CGCMT15GC33,301461021,25-001,20160101,20161231,AN,NOR,500TENANTI,23142
CGCMT15GC33,300571342,21-001,20170101,20170930,AN,BOR,310RETAXES,112866
CGCMT15GC33,304101451,36-002,20170101,20170930,AN,NOR,030BASERNT,214234
CGCMT15GC33,304591023,23-002,20150801,20150929,UB,NOR,510CAPEX,708
CGCMT15GC33,300571360,24-001,20150630,20150929,UB,NOR,490LEASING,38985
CGCMT15GC33,304591002,2-003,20170101,20170331,AN,ADJ,320PROPINS,-1
CGCMT15GC33,304101438,13-003,20150101,20151231,AN,ADJ,310RETAXES,2532
CGCMT15GC33,304591018,18-000,20150101,20151231,AN,BOR,330UTILITI,75789
CGCMT15GC33,300571392,54-001,20150101,20151231,AN,NOR,410GENERAL,42499
CGCMT15GC33,304591047,47-001,20160101,20161231,AN,BOR,340REPAIRS,56116
CGCMT15GC33,304101453,34-003,20150101,20151231,AN,NOR,390MARKETI,2511
CGCMT15GC33,304591022,22-001,20160101,20161231,AN,NOR,380PAYROLL,114271
CGCMT15GC33,304591047,47-001,20150101,20151231,AN,ADJ,320PROPINS,9285
CGCMT15GC33,304101428,10-000,20150906,20150929,UB,NOR,510CAPEX,18612
CGCMT15GC33,304101438,13-004,20161001,20170930,AN,BOR,440OTHEREX,60342
CGCMT15GC33,304101453,34-002,20160101,20161231,AN,BOR,030BASERNT,386182
CGCMT15GC33,304101453,34-001,20160101,20161231,AN,ADJ,510CAPEX,11949
CGCMT15GC33,300571360,24-001,20150630,20150929,UB,NOR,020VACANCY,-111334
CGCMT15GC33,300571387,42-001,20160101,20161231,AN,BOR,070FOODBEV,110496
CGCMT15GC33,301461023,55-001,20150101,20151231,AN,BOR,380PAYROLL,5640
CGCMT15GC33,304591002,2-005,20150101,20151231,AN,NOR,340REPAIRS,1467474
CGCMT15GC33,300571374,6-001,20170101,20170630,AN,BOR,310RETAXES,732130
CGCMT15GC33,304591035,35-001,20170101,20170331,AN,BOR,390MARKETI,933
CGCMT15GC33,304101444,1-002,20170101,20170930,AN,ADJ,500TENANTI,-1518178
CGCMT15GC33,304101438,13-008,20150101,20151231,AN,BOR,160OTHERIN,-9036
CGCMT15GC33,304101451,36-001,20160101,20161231,AN,BOR,410GENERAL,7071
CGCMT15GC33,304591060,60-001,20170101,20170930,AN,BOR,030BASERNT,270944
CGCMT15GC33,304591064,64-001,20160101,20161231,AN,NOR,160OTHERIN,9245
CGCMT15GC33,301461020,62-001,20170101,20170930,AN,ADJ,040EXPREMB,-2890
CGCMT15GC33,300571367,16-001,20160101,20161231,AN,ADJ,320PROPINS,-11453
CGCMT15GC33,304101438,13-008,20160101,20161231,AN,NOR,380PAYROLL,6117
CGCMT15GC33,304101438,13-000,20161001,20170930,AN,ADJ,510CAPEX,-73864
CGCMT15GC33,304591019,19-001,20160101,20161231,AN,ADJ,440OTHEREX,-218891
CGCMT15GC33,304591002,2-004,20150101,20151231,AN,NOR,370MANAGEM,285207
CGCMT15GC33,300571365,41-001,20150101,20151231,AN,ADJ,490LEASING,19446
CGCMT15GC33,301461020,62-001,20150501,20150929,UB,NOR,510CAPEX,2018
CGCMT15GC33,300571364,53-001,20150101,20151231,AN,NOR,500TENANTI,10063
CGCMT15GC33,304101450,15-000,20161001,20170930,AN,BOR,090OTHDREV,78261
CGCMT15GC33,304101450,15-000,20150101,20151231,AN,BOR,320PROPINS,107387
CGCMT15GC33,304101439,52-001,20160101,20161231,AN,BOR,510CAPEX,29342
CGCMT15GC33,304101450,15-000,20161001,20170930,AN,NOR,070FOODBEV,420
CGCMT15GC33,304101451,36-000,20160101,20161231,AN,NOR,320PROPINS,2042
CGCMT15GC33,300571378,51-001,20150101,20151231,AN,BOR,510CAPEX,-31500
CGCMT15GC33,304101453,34-003,20150101,20151231,AN,ADJ,320PROPINS,549
CGCMT15GC33,304101438,13-005,20150101,20151231,AN,ADJ,310RETAXES,2920
CGCMT15GC33,304101438,13-009,20150101,20151231,AN,BOR,160OTHERIN,-10313
CGCMT15GC33,304591050,50-001,20150101,20151231,AN,NOR,020VACANCY,-149123
