WFCM16C34		600933382	56	2650000	120	360	0.0545	0.0545	20160511	5	Y	Y	1	3	Y	5	20180610	20260131	20260110	"L(25),GRTR 1% or YM(91),O(4)"											1						N			119	360	20260411	2650000	0.0545	0.000953					0.000005	0.053542	12436.6	1	Shoppes at First Colony	1930 Highway 6	Sugar Land	TX	77478		RT	7932		2005			4300000	20160124	1	348689	103019		N			Y	Y	1					227773	1.27		WFB			0	WL
WFCM16C34		300571516	57	2300000	120	300	0.0498	0.0498	20160506	0	N	Y	1	3	Y	2	20180605		20260105	"L(25),D(91),O(4)"											1						N			119	299	20260406	2296126.22	0.0498	0.000178					0.000005	0.049617	13418.78	1	Abilene South Self Storage	2001 South 41st Street	Abilene	TX	79602		SS	57639		1962			3800000	20151201	0.91	521471	234977		N			Y	Y	1		20180606			276695	1.72		RMF			0	WL
WFCM16C34		610932783	58	2300000	120	300	0.0506	0.0506	20160311	5	N	Y	1	3	Y	2	20180610		20251110	"L(27),D(89),O(4)"											1						N			117	297	20260211	2288466.26	0.0506	0.000478					0.000005	0.050117	13526.1	1	Windswept Plaza	2307-2345 Highway 35 North	Rockport	TX	78382		RT	12600		2004			3160000	20160118	1	295465	73948		N			Y	Y	1		20180611			207404	1.28		WFB			0	WL
WFCM16C34		416000229	59	2200000	120	360	0.0535	0.0535	20160401	5	N	Y	1	3	Y	2	20180531		20251130	"L(26),D(90),O(4)"											1						N			118	358	20260301	2195363.83	0.0535	0.000178					0.000005	0.053317	12285.1	1	Heritage I Apartments	27662 Nicolle Drive	Harrison Township	MI	48045		MF		84	1983			3600000	20151216	1	553802	255065		N			Y	Y	1		20180601			273536	1.86		Basis			0	WL
WFCM16C34		300571513	60	1695000	120	360	0.0463	0.0463	20160506	0	N	Y	1	3	Y	2	20180605		20260105	"L(25),D(91),O(4)"											1						N			119	359	20260406	1692820.14	0.0463	0.000178					0.000005	0.046117	8719.74	1	CVS Akron	780 Brittain Road	Akron	OH	44305		RT	10125		1999			2610000	20160129	1	238067	63597		N			Y	Y	1		20180606			164446	1.57		RMF			0	WL
WFCM16C34		416000230	61	1690000	120	360	0.0535	0.0535	20160401	5	N	Y	1	3	Y	2	20180531		20251130	"L(26),D(90),O(4)"											1						N			118	358	20260301	1686438.58	0.0535	0.000178					0.000005	0.053317	9437.19	1	Slate Run II Apartments	2096 Burgoyne Court	Columbus	OH	43220		MF		64	1985			2600000	20160105	0.99	387272	182251		N			Y	Y	1		20180601			185822	1.64		Basis			0	WL
WFCM16C34		410932672	62	1600000	120	360	0.0505	0.0505	20160511	0	Y	Y	1	3	Y	5	20180610	20260131	20260110	"L(25),GRTR 1% or YM(91),O(4)"											1						N			119	360	20260411	1600000	0.0505	0.000178					0.000005	0.050317	6957.78	1	Plaza Center I & II	19029 & 19039 East Plaza Drive	Parker	CO	80134		OF	21747		1985			3000000	20160224	0.97	352684	144555		N			Y	Y	1					180651	1.74		WFB			0	WL
WFCM16C34		410932310	63	1600000	120	360	0.0509	0.0509	20160311	5	Y	Y	1	3	Y	5	20180610		20251110	"L(27),D(89),O(4)"											1						N			117	360	20260211	1600000	0.0509	0.000178					0.000005	0.050717	7012.89	1	Hearthstone Shopping Center	14600 FM 529 Road	Houston	TX	77095		RT	13150		1981			2210000	20150811	1	224660	68421		N			Y	Y	1		20180611			142543	1.37		WFB			0	WL
WFCM16C34		410933251	64	1500000	120	360	0.0508	0.0508	20160311	5	Y	Y	1	3	Y	5	20180610		20251110	"L(27),D(89),O(4)"											1						N			117	360	20260211	1500000	0.0508	0.000178					0.000005	0.050617	6561.67	1	Action Self Storage	7007 South Lake Houston Parkway	Houston	TX	77049		SS	52050		1983			2950000	20160107	0.87	322729	148771		N			Y	Y	1		20180611			166150	1.7		WFB			0	WL
WFCM16C34		600933250	65	1493000	120	360	0.0526	0.0526	20160411	5	N	Y	1	3	Y	2	20180610		20251210	"L(26),D(90),O(4)"											1						N			118	358	20260311	1489792.94	0.0526	0.000853					0.000005	0.051742	8253.65	1	Cox Creek Retail	401-409 Cox Creek Parkway	Florence	AL	35630		RT	6930		2007			2030000	20151230	1	173176	30897		N			Y	Y	1		20180611			133655	1.35		WFB			0	WL
